"","uid","cat","name","screen_name","description","verified","followers_count","statuses_count"
"1",1691638116,1,"Jerry Cannon","Cannon4Congress","Retired General. Retired Sheriff. Candidate for Congress in Michigan's 1st District","False",716,2
"2",120497731,1,"Hillary Clinton","FMLHClinton","","False",31,13
"3",4846632250,1,"Bernie Sanders","SlamJamSanders","Just a presidential candidate who wants every American to fly like an eagle","False",11,13
"4",3028999840,1,"Jeb Bush's Inbox","JebsInbox","","False",6,13
"5",4568399421,1,"Bernie Quotes","BernieSandersVT","Quotes from Bernie Sanders","False",77,13
"6",102830176,1,"PLU Democrats","pludemocrats","Pacific Lutheran Democrats is an active club on Campus that participates in Volunteer service, community outreach, and creates events to raise awareness.","False",117,14
"7",4407191068,1,"Carly Fiorina","CarlyFiorina4","","False",4,15
"8",36806414,1,"Barry Soetoro","JustSayNObama09","","False",6,15
"9",4201251624,1,"Bernie Sanders","feelthebern2k15","#feelthebern2k16","False",6,16
"10",3278765534,1,"Bernie Sanders","mylittlebernie","","False",14,16
"11",4157825020,1,"TruthOfBenCarson","BenCarsonsLies","","False",5,17
"12",17339058,1,"George","retired_bush","Done presidentin'.","False",4339,17
"13",4275797420,1,"Hillary Clinton-Cat","HillClintoncat","Living with my roommate's cat, Hillary Clinton","False",5,17
"14",3312053648,1,"Republicans","GOPrepublicans","An new account dedicated to Republican and Conservative beliefs and values. Follow us to see daily tweets! *no official ties to the RNC*","False",520,18
"15",74603136,1,"Chris Nobama","Memphis_Chris","","False",30,20
"16",4809677963,1,"Bernie Sanders","feelthebern0","","False",5,20
"17",15475471,1,"electionU","electionU","Your voice Your choice, Your counrty","False",275,21
"18",3164886903,1,"PROTUS Election 2016","2016WHRace","Get all your 2016 race for the White House information right here. This is an unbiased look at what the candidates are doing.","False",15,21
"19",268448523,1,"Hillary Clinton","HillaryRussia","Thank you, God bless you, and may God bless America","False",4111,21
"20",1010284940,1,"Hillary Clinton","Hillaryland","Hillaryland is a place for everything Hillary. Mostly parody, all living history.","False",61,21
"21",3153280087,1,"Hillary Clinton","HilClint16","I've been fighting for the common folk for over 30 years.","False",0,22
"22",4367766081,1,"Bernie Sanders-C","nafeelinthebern","your favorite liberal bubble feeling the bern. keep up to date with C bell Sanders and make sure to #Vote4Bernie #FeelingTheBern","False",5,22
"23",4568853443,1,"Best economic plans","BernieSanders98","","False",7,23
"24",4205814682,1,"Marco Rubio","marcomarketing3","A family oriented, Republican Florida senator looking to improve America by winning the 2016 presidential election #NewAmericanCentury","False",9,23
"25",4708421363,1,"Not Donald Trump","AlmostDonTrump","Our leaders are stupid. Obama is stupid. Hillary, poor Hillary. We need to get smart leaders. *Parody Account","False",129,23
"26",20932683,1,"College Democrats","GuilcoDems","College Democrats Club at Guilford College collegedems@guilford.edu","False",328,23
"27",1150674031,1,"Mike Dudley","nobama38","Conservative, dad, aircraft mechanic","False",7,24
"28",4756622446,1,"Bernie Sanders MTG","SenSandersMTG","","False",6,24
"29",4851738376,1,"Bernie Sanders Says","says_sanders","I have many thoughts, and therefore needed a second Twitter! Ask for my opinions on anything you would like!","False",71,25
"30",174925229,1,"Jeb Bush","jebbush12","","False",50,26
"31",1351048662,1,"Not Marco Rubio","NotRubio","Parody account of Marco Rubio","False",19,26
"32",695642422873878528,1,"Bernie Sanders","SocialistFan","","False",172,27
"33",3892157481,1,"Bernie Sanders","B16Sanders","","False",6,28
"34",695357598267125760,1,"Ted Cruz","tedcruz69","","False",1,28
"35",26265791,1,"Squire, Sanders","SquireSandersVA","Tysons Corner, Northern Virginia office of global law firm Squire Sanders","False",253,29
"36",3435218824,1,"Donald Trump","trumpparody1","Future President Of The United States, Not Older Just Better,  Not Politically Correct Since Day One. Money is what I do. Parody Account!","False",151,29
"37",3301801318,1,"Hillary Clinton","Hilary4_Pres","Its not how we make mistakes, but how we correct them that defines us. #Ready4Hillary","False",20,29
"38",2410630588,1,"fake Sen. Ted Cruz","sen_tedcruz","not a real ted Cruz obviously.   don't be dumb","False",12,30
"39",20810761,1,"Liberal Leftie","LeftWingLiberal","Peace Activist, Community Organizer, College Prof ... Long-Time liberal and proud of it!","False",461,31
"40",4488845423,1,"U.S.A. Conservatives","US_Republicans","Proud Conservative Republican's Viewpoints and Concerns","False",1210,32
"41",2330731525,1,"AU Bernie Sanders!","AUBern16","This is a twitter for Bernie Sanders Auburn-Opelika Area supporters. Even though we live in a red state we can make a difference. Bernie needs our help!!","False",32,35
"42",4718150518,1,"Polling 2016","BipartisanPolls","A Bipartisan Place Where Your Political Voices Can Be Heard By Voting and RTing. #Election2016","False",970,36
"43",4498652896,1,"Fake Hillary Clinton","Fake_Hillary","","False",59,36
"44",4145132608,1,"Feel The Bern","DumpsOnTrump","the number one site for Bernie Sanders and against Donald Trump #tfb","False",137,37
"45",4504018427,1,"College Conservative","Conservative_cc","To all those conservative college students suffering through the attempted brainwashing of liberal educators, you are not alone.","False",762,38
"46",364057640,1,"Barack NObama","TheWhiteNObama","Your White President of the United States of America","False",25,38
"47",4193358614,1,"Election2016","harrisonblack9","","False",1,40
"48",3798251478,1,"JHS Democrats","JHSDemocrats","We are student organization from Jefferson High School in Cedar Rapids, Iowa, committed to engaging and empowering the next generation of Democrats.","False",199,41
"49",4750780386,1,"Ben Carson","NicholasModlin1","","False",2,41
"50",41889949,1,"RepublicanMag.org","RepublicanMag","Truth. Prosperity. Liberty. Peace. We Are Conservative.","False",1092,41
"51",4779309194,1,"Bernie Sanders","PlzRedistribute","#Pray2Bernie","False",21,42
"52",4851356903,1,"Calvinist Trump","CalvinistTrump","I'm going to make Calvinism great again","False",339,42
"53",3021945236,1,"Jeb Bush Thoughts","JebBushThoughts","i'm running for president of ur heart","False",98,42
"54",16607495,1,"ElectionProtectWiki","ElectionProtect","Citizens tracking threats to elections since 2008. We need your help.","False",106,43
"55",3124483837,1,"Jeb Bush","JustJebThings","Running for the 2016 presidential campaign. Vote for me and I'll save America.","False",14,44
"56",3430946487,1,"Col Bernie Sanders","ColBerniSanders","A chicken in every pot. Also, I'll legalize pot. Probably.","False",101,44
"57",69084726,1,"Political Humor","PoliticLOLz","If there's one thing politics is, it's funny ;-)","False",3356,44
"58",2718428498,1,"Julie Manausa","Nobama_4me","22 years young. Female libertarian. I love Jesus, good food and music. Dunno what else you all want to hear...so yeah.","False",8,46
"59",25848157,1,"LU College Democrats","LUCollegeDems","The official twitter account for the Liberty University College Democrats","False",317,46
"60",3891308595,1,"Carly Fiorina","carlyfixrina","For the Government Class of 2016! This is NOT A REAL ACCOUNT for Carly Fiorina! #gcccss","False",14,47
"61",4148518693,1,"BenCarsonOnLSD","BenCarsonOnLSD","I say some cray- best you sho know when I'm trippin'","False",20,47
"62",240819926,1,"Bernie Sanders","berniespeech","reg. independent, socialist","False",68,48
"63",856846262,1,"the truth","nobama20122","","False",9,50
"64",72750914,1,"Bedford Republicans","BedfordGOP","Bedford NH Republican Committee","False",541,52
"65",4141758753,1,"Hillary Clinton","HillaryForQueen","Taking over the world, one email at a time. **PARODY**","False",22,52
"66",4591980136,1,"Fake Ben Carson","BenCarsonBelief","Not really Ben Carson, but things Ben Carson might plausibly believe.","False",20,52
"67",1666746246,1,"Brock Nobama","BrockNobama","","False",8,52
"68",3347975068,1,"supporter","bernsands4prez","supporters of bernie sanders unite!! get bernie more followers than hilary! follow @SenSanders @BernieSanders #Bernie2016 #FeelTheBern","False",564,55
"69",4149614357,1,"Hillary Clinton Lies","Hillary_Lies","Not affiliated with the campaign to make Bill Clinton the First Lady. #HillaryClintonLies #HillaryLies","False",5,55
"70",2983670750,1,"Marco Rubio","Rubez2016","Fighting for a freer, better, more porsperous America in 2016 and beyond","False",2,56
"71",258138462,1,"NH Donald Trump Feed","DonaldTrumpNH","Follow news about Donald Trump on http://t.co/1li3IU6XHV. Also see our new RSS feed: http://t.co/NlcySRdRTg.","False",504,56
"72",4207243000,1,"Not Bernie Sanders","bonifiedbernie","What Bernie Sanders is really thinking.","False",16,58
"73",76656451,1,"MHC Democrats","MHCDems","Mount Holyoke College Democrats","False",194,59
"74",2198520966,1,"Trillary Clinton","HillDawgClinton","Former First Lady, Future President. Currently? Wife to @PimpBillClinton. Just call me Hill-Dawg...or Mrs. Clinton if yer nasty.","False",8288,60
"75",1955222840,1,"Texas Conservative","RightWingTX","Just a right wing conservative from Texas. I have a pickup truck, guns, a bar-b-que pit & I know how to use all three. #NRA Member ΜΟΛΩΝ ΛΑΒΕ","False",2064,62
"76",269092308,1,"New Dog Democrat","NewDogDemocrat","New Dog Democrat- Fearlessly Left Leaning, Right Thinking. The New Progressive Perspective","False",531,63
"77",54226122,1,"NJ Student Democrats","njstudentdems","New Jersey Student Democrats","False",573,64
"78",3950944035,1,"DonaldTrump","thedonaldbereal","I may not be Donald Trump, but I sure as hell know what he's thinking.","False",8,64
"79",2330982426,1,"Clemson Democrats","CUDemocrats","We are a club formed for students affiliated with the Democratic party at Clemson University. We are involved in campaigns, philanthropy, and fun social events!","False",188,64
"80",4124623960,1,"MC Republicans","MC_republican","Mississippi College Chapter of College Republicans | Freedom is never more than a generation away from extinction. - R.R.","False",40,65
"81",2754774448,1,"Barak nObama","Obama_Tan_Suit","Leadin a world that thinks it's free executive order at a time.","False",5,65
"82",3952503275,1,"Sarahs For Chafee","ChafeeStudents","he has no scandals and really he's just happy to be there","False",29,66
"83",3384641532,1,"Republican Owl","RepublicanOwl","Follow the Constitution, follow the Bible, and you can't go wrong. Time to take back our country #tcot #silentmajority","False",215,66
"84",48590274,1,"Alan Uphold","Anuphold","Fundraiser trying to make the world a more fair, equitable & compassionate place for everyone--especially for the LGBTQ community. What? Too Pollyana? Hope so!","False",162,66
"85",201547553,1,"TrumpFiorina2016","TrumpFiorina","","False",6,67
"86",152364733,1,"Fiorina Facts","Fiorina_Facts","administered by Friends of Barbara Boxer","False",285,67
"87",3433544427,1,"Bernie Sanders ATL","AtlBernie","Atlanta is ready for #BernieSanders!
#FeelTheBern","False",287,68
"88",41526174,1,"Young Democrats @ UW","YDUW","The official Twitter account of the Young Democrats at the University of Washington. Find YDUW in Gowen Hall 301, every Wed. at 7 p.m.","False",1096,68
"89",3306678619,1,"Feel the bern!!","Berniebaby16","","False",171,68
"90",321860015,1,"Nobama Yo Mama","Nobama_Yo_Mama","","False",151,69
"91",3694107253,1,"Bernie Sanders Jokes","sandersjokes","","False",33,69
"92",384377816,1,"Mr Traditionalist ن","CONSERVATIVE134","Historian, UKIP member, Christian Apologist and Critic of Islam","False",886,70
"93",59229463,1,"UIndy College Dems","UIndyDemocrats","The Official Twitter Feed for the University of Indianapolis College Democrats","False",255,73
"94",59552215,1,"Sanders Unfiltered","SandersShow","Get weekly Senator Sanders Unfiltered episodes delivered to you on Facebook, Twitter, or email. Sign up at: http://t.co/91RH32giJC","False",1248,73
"95",4752127434,1,"Bernie Sanders 2016","FeelTheBern2O16","Account supporting Bernie Sanders in his bid for President of the United States. Not affiliated with Bernie Sanders or his campaign.","False",537,74
"96",4174527256,1,"Democrat Polls","DemocratPolls","#democrats #republicans #polls #tcot #tlot #ocra #teaparty #right #sgp #hhrs #rush #secede #icon #xcot #tpot #tpp #hcr #jobs #debt #atr #p2 #freedom #equality","False",2134,75
"97",1964042322,1,"Ted Cruz","TexasTed2016","Because freedom can't embarrass itself.","False",41,76
"98",361665982,1,"LGBTQ Adoptions","LGBTQadoption","Our story on adopting a child as a LGBTQ family. If interested feel free to read our blog. http://t.co/Aal8tnKx0K","False",542,77
"99",4049940747,1,"The Real Ted Cruz","Ted_Cruz_US","United States senator from the great state of Texas and presidential candidate of the republican party.

(202) 224-5922 (D.C. office)","False",16,77
"100",3917089098,1,"President Ben Carson","Dr_BenCarson","An Satire Account, I am NOT the real Ben Carson","False",5,78
"101",17780929,1,"adacree","adacree","Bankruptcy Attorney #thehrcsupervols #hillary2016 #bluemo4hillary #bluemolgbtq #bluemosw #uniteblue #democrats #blacklivesmatter #lgbtqia #feminist","False",232,78
"102",4729495227,1,"Marco Rubio's Boots","RubioBoots","Political fashion icon. The higher the heels, the higher the poll numbers.","False",120,79
"103",21137449,1,"Republican Renewal","RepublicanRenew","IT IS TIME to renew our Party. Together we can make the Republican Party stronger than ever.","False",2011,80
"104",1684036974,1,"Shelton Democrats","sheltondems","","False",184,81
"105",4493507062,1,"Donald Trump Cloud","realTrumpCloud","Trump Cloud is the best platform for business. No one else has any idea what they are doing. LOSERS!","False",133,83
"106",729842940,1,"Marco Rubio","MarcoRubi0","I used to build exotic bird cages, now I want to be President of the United States.  Working on my hair.","False",2,83
"107",4872591268,1,"Bernie Sanders","allaboutthebern","only Bernie Sanders and election related tweets #feelthebern #sanders2016","False",299,84
"108",4706570813,1,"Emo Donald Trump","RealEmoDonTrump","I have a lot of minority friends. but even they don't get me.","False",89,86
"109",2867808592,1,"Hillary-Clinton-16","P_Hillary_2016","Blog dedicated to future President Rodham Clinton. It's time to shatter the glass ceiling Hillary 2016","False",113,87
"110",3245070880,1,"The Movement","ItIsAMovement","Spreading the truth to the world. Advocating freedom, liberty and the constitution. Contact: themovementshere@gmail.com *We don't claim rights to content posted","False",36950,89
"111",3165606911,1,"Hillary Clinton","HilliaryClinton","2016 Presidential candidate parody account","False",132,91
"112",2694401642,1,"Repulsive Republican","nobama_america","I love God, my country, my freedom, my family, and my guns","False",55,94
"113",4776797381,1,"Celibate Ted Cruz","CelibateTedCruz","Keep your sexts to yourself, this guy is staying flaccid.  *parody*","False",323,94
"114",4861489005,1,"Megan Rooney","megrooney2016","Speechwriter for Hillary Clinton.","False",741,96
"115",695801929507725312,1,"bernie or hillary?","BERNlE_HILLARY","hint: the answer is always bernie","False",876,96
"116",57684806,1,"DearCongress","DearCongress","We are Not Congress, but we are Holding Congress Accountable, we hope?","False",1447,97
"117",3354994185,1,"Norristown Democrats","NorristownDems","Official page monitored by the Norristown Democratic Committee. Tweets are our own. RTs are not endorsements","False",144,97
"118",1950590545,1,"Emory Republicans","EmoryGOP","Emory College Republicans- Emory's conservative student organization.","False",100,97
"119",2911416355,1,"Douchey conservative","Douchrepublican","I'm what every republican should be like...Email me at Doucheyconservativetwitter@gmail.com Follow my fam  is: @SConservative21","False",998,99
"120",151171356,1,"MD AAPI Democrats","MarylandAAPIDem","We are a coalition of all MD AAPI ethnic groups working to organize the AAPI community. Find us on Facebook too at http://t.co/EX7nUB4B6Y!","False",94,99
"121",1560561314,1,"Troy Jackson","Troy4Congress","Logger, worker's rights advocate and State Senator from Maine's 35th district. Running for Congress in Maine's 2nd district.","False",1427,99
"122",35382877,1,"Joy Sanders","JoySanders","Hi, everybody my name is Joy Sanders and i look forward to using twitter and meeting new people here.","False",896,102
"123",4570761137,1,"Birdie Sanders","birdiesanders20","Birdie Sanders, the high-flying Democratic candidate. DM me suggestions if you have any!","False",481,102
"124",759845112,1,"Stop Hillary 2016","ChristophAustin","","False",49,103
"125",4860782064,1,"Not Hillary Clinton","RAMRODham","I love the Democratic Party, or as I call them, The D. I love The D.","False",35,103
"126",2396897652,1,"Liberal America","america_liberal","Just your average Progressive American. Liberal,pro-choice,pro-human rights,and anti-war. #equalrights #obamacare #equalpay #uniteblue #lgbtequality","False",2064,104
"127",3874159216,1,"Colgate for Hillary","colgate4hillary","@Colgateuniv's grassroots campaign for @HillaryClinton #gate4HRC","False",388,104
"128",3302758570,1,"Hillary Clinton","CAPHillary2015","Proud mom, grandma, wife, former Secretary of State, Senator, and First Lady. Tweets by Hillary signed -H.","False",48,104
"129",3299812743,1,"Bernie Sanders","603forBernie","New Hampshire residents that want to see Bernie Sanders become the next President. Not affiliated with Bernie Sanders for President.","False",1589,108
"130",45453303,1,"Shop Clinton, NJ","ShopClintonNJ","The beautiful historic town of Clinton New Jersey is a scenic wonderland. Visit our shops, dine in our restaurants, and be amazed by our history.","False",1024,109
"131",3065907707,1,"Conservative College","CC_1776","Made by your American loving, barely legal, soon-to-be-in-debt American college students. Providing conservative humor for our fellow conservatives.","False",1689,110
"132",41813485,1,"USS CHAFEE CAPTAIN","USSCHAFEE","USS CHAFEE is an Arleigh Burke Class AEGIS Destroyer, manned by 300 Officer and Sailors.","False",1328,110
"133",3977237722,1,"Jack Russell","jackrussell829","'17 junior at DC
Gymnastics

SC: jackr_3","False",188,111
"134",357223929,1,"A. Tuitele-Mitchell","iaaronmitch","Proud American. Moderate/Centrist Democrat. Fitness Enthusiast.","False",56087,112
"135",16285755,1,"Nicholas Cain","PoliticsEarth","Researcher and entrepreneur contributing to the sustainability space.","False",165,112
"136",18343798,1,"Reagan Conservatives","reaganconserv","The Twitterfeed of Reagan Conservatives","False",1960,112
"137",2874826685,1,"Pro-Life Liberals FB","LiberalsPro","Our page is for people that do not agree with the current legislation on abortion, but don't agree with other views that are considered conservative.","False",138,115
"138",3763318883,1,"Donald Trump","RealerTrump","Not affiliated with Donald Trump or his campaign or businesses. It's a parody of him, but we probably would be more fantastic at being Trump than TRUMP himself.","False",762,116
"139",71584509,1,"Randy Sanders","rhsanders","Owner of Sanders & Associates, Inc., producers of the Miss USA & Miss Teen USA pageants for Connecticut, Indiana, Pennsylvania, Vermont & West Virginia","False",429,116
"140",3308416362,1,"Hokies for Hillary","Hokies4Hillary","The Students for Hillary grassroots organizing chapter at Virginia Tech","False",157,117
"141",91910696,1,"College Democrats NJ","NJCollegeDems","Committed to meaningful action for and with students across New Jersey.","False",1162,117
"142",15158121,1,"Barack NObama","baracknobama","CHANGE: We Can't Believe In","False",306,120
"143",4657486636,1,"Not Bernie Sanders","SenatorUtopia","(Parody) Tweeting things that don't make much sense (similar to the real Bernie) #FreeStuff4All #FeelTheBern #CloudsAreFluffy","False",617,120
"144",4131368296,1,"Vote Bernie Sanders","SupportTheBern","Americans' right to free speech should not be proportionate to their bank accounts - Bernie Sanders","False",1494,122
"145",386155534,1,"Charles Carson","MrCarsonDA","Hello this is Mr. Carson, Butler of Downton Abbey, twittering.","False",727,122
"146",931672314,1,"Election2016","ElectPres2016","Tweeting Political News and will follow closely 2016 contenders","False",35,123
"147",3230206904,1,"Washington 4 Bernie","waforbernie","","False",4863,124
"148",4139211254,1,"The Real Ben Carson","bencarson_camp","Humble Christian Surgeon Seeking to Be of Service","False",21,124
"149",832576093,1,"Liberal Thinkers","ClintonFor2016","We are a group of liberal thinkers who support a progressive agenda & support Hillary Clinton in 2016. (Est. 12/31/12).  TWEETS EXPRESS OUR OWN OPINIONS.","False",3079,125
"150",2585001618,1,"UTD Democrats","UTDDemocrats","This is the official twitter for the UTD College Democrats!","False",214,126
"151",4736884175,1,"#FeelTheBern","iSupportBernie","I'm here for #Berniesanders #FeeltheBern and Vote #Freedom and #Prosperous Future. #PoliticalRevolution","False",554,127
"152",3861646392,1,"Mac for Hillary","MacforHillary","Macalester College is ready for Hillary!","False",113,127
"153",128967322,1,"ElectionVideo","ElectionVideo","We'll be tweeting all party political broadcasts and the best homemade virals throughout the election campaign","False",81,127
"154",20050915,1,"Ken Evans","Democrat22","Broward County Democratic State Commiteeman, Former Chair FDP Clubs, Organzations and Caucuses","False",403,128
"155",2358208718,1,"Ike Leggett","VoteIkeLeggett","Veteran, law professor, White House Fellow, public servant & progressive Democrat.
By Authority: Friends of Ike Leggett; Lawrence Rosenblum, Treasurer","False",1047,129
"156",3408980453,1,"Bernie Sanders 2016!","BSandersfor2016","Follow us and share our page for Bernie!!","False",719,130
"157",3323123031,1,"Cayla Eck","CaylaEck","Tulane University Grad 2015, future teacher. New Orleans is my forever home. #HillaryForNH #Hillary2016","False",264,130
"158",3310908151,1,"GrandRapids4Bernie","GR4Bernie2K16","Building a coalition of Bernie supporters in the greater Grand Rapids area! *not affiliated with the official Bernie Sanders campaign #FeelTheBern","False",715,131
"159",3399043193,1,"Beating Democrats","beatdemocrats","Book coming soon! Collection of campaign stories.","False",2150,131
"160",154442784,1,"Bastrop Democrats","BastropCoDems","official twitter feed of the Bastrop County Democratic Party, in Texas - just east of Austin...","False",123,136
"161",3569888715,1,"Bulls For Bernie","bullsforbernie","Official USF student org reaching across America to gain grassroots support for Bernie Sanders","False",1829,136
"162",52236463,1,"Clinton St. Cabaret","ClintonStCab","Clinton Street Cabaret - we perform Rocky Horror Picture show in Portland the 1st, 3rd and 5th Saturday of every month at the Clinton Street Theater.","False",258,137
"163",3433123032,1,"NIH Director Trump","NIH_Trump","MAKE #NIH GREAT AGAIN!","False",491,137
"164",17095723,1,"Clinton Ator","ClintAtor","Texas Tech University Class of 2016","False",133,138
"165",3354059817,1,"PA For Bernie","Sanders4PA","A non-affiliated group with interests to help elect Bernie Sanders in PA. #FeelTheBern Contribute to the link below. #Sanders2016","False",1097,138
"166",403858219,1,"LWC Republicans","LWC_Republicans","Lindsey Wilson's chapter of the College Republicans in Columbia, KY.","False",205,139
"167",58670024,1,"Avon Democrats","avondems","The Official Site of the Democrats in Avon, CT. Committed to making Avon one of the best places to live, work & go to school. Like us at https://t.co/HzF0YxnLYw","False",113,139
"168",3270270356,1,"Feminists For Bernie","FemsForBernie","We are feminists united behind a progressive candidate who is looking out for the best interests of women! We #FeelTheBern! #Bernie2016","False",552,139
"169",3253203626,1,"Young Conservative","republican76","I'm a Catholic, Pro-Life, Tea partier and an aspiring statesman. I love history and working out. I am also teaching myself German. #prolifegeneration #CruzCrew","False",451,139
"170",16663780,1,"justsayNObama","justsayNObama","http://t.co/CWHK7VoFC6","False",70,139
"171",2473131667,1,"Hillary Clinton","HiIlaryClinton","Official Hillary Clinton Page","False",259,139
"172",3165033669,1,"Hillary's Angels","HillarysAngels","Full throttle coverage of all things Hillary, all the time | Supporter of Shattering Glass Ceilings | Not Affiliated With #HillaryForAmerica","False",1331,139
"173",507191173,1,"Pembroke Democrats","PembrokeDems","This is the official Twitter page of the Pembroke DTC. We meet on the second Wednesday of every month at town hall. All registered Democrats are welcome!","False",148,141
"174",470311246,1,"Bernard Tomic FC","BernardTomicFC","Fan of Australian tennis player, Bernard Tomic. Follow to stay up to date with news. (Fan account/Not Bernard). #tennis #Tomic","False",3953,143
"175",37805638,1,"Democrats Campaign","DemocratsWin","Get your democrat campaign up and WINNING","False",484,144
"176",3388287537,1,"Philly 4 Bernie","Philly4Bernie","Our mission is simple: collectively work together to ensure Bernie Sanders is elected President of the United States of America in 2016. Philly4Bernie@gmail.com","False",2166,144
"177",8849102,1,"Ok Republican Senate","OKREPSENATE","Information about the Oklahoma Republican Senate","False",1748,145
"178",4472513511,1,"NashvilleHSForBernie","NashvilleBernie","Nashville High Schoolers for Bernie Sanders. Created by and for high schoolers in Nashville who support Bernie. We are not affiliated with Bernie 2016.","False",495,145
"179",23924320,1,"Salinas Democrats","SalinasDemocrat","Salinas Valley Democrats","False",215,149
"180",3300021572,1,"UT Students 4 Bernie","UTforBernie","Account created by University of Texas students in support of Bernie Sanders **NOT AFFILIATED WITH THE UNIVERSITY OF TEXAS OR BERNIE SANDERS** #FeelTheBern","False",952,149
"181",3960262756,1,"Bernie Sanders Bar","FeelTheBernBar","Just getting started, spreading Bernie's message and supporting the cause with this Chocolate and more.
May this Revolution be Fueled by Love, and Chocolate!","False",647,151
"182",1395185065,1,"TRUSTED","PresTedCruz","Future President of The United States of America!","False",44,151
"183",1335861716,1,"LGBT For Hillary","LGBTforHillary","LGBT voters and supporters for Hillary Clinton 2016","False",1354,151
"184",250804122,1,"HKS Democrats","hks_dems","The Democratic Caucus at the Harvard Kennedy School","False",83,152
"185",132511005,1,"Fair Elections Now","FairElections","The Campaign for Fair Elections is working to restore our government to one that is of, by, and for the people by passing the Fair Elections Now Act.","False",560,153
"186",1065923552,1,"Three Liberals","Three_Liberals","Three Liberals and a Douchebag:
Uncensored Scathing Socio-Politcal Liberal Commentary","False",530,156
"187",3301050255,1,"Wild for Bernie","wildforbernie","@NorthwesternU students in support of @BernieSanders! #FeelTheBern 
Note: Our opinions do not represent those of the university at large.","False",3592,156
"188",3425593272,1,"Beowulf Trump","BeowulfTrump","I build mead halls all over the world. The biggest, best mead halls. And eat orc-spiced @JebBush for breakfast EVERY DAY","False",927,158
"189",36276015,1,"TedCruzed","CanadadateCruz","","False",10,158
"190",462134852,1,"David E. Price","DPrice4Congress","Official Twitter account of Price for Congress.","False",736,162
"191",2802449487,1,"Not Really Ted Cruz","notedcruz","Because a true conservative who can't win the Whitehouse is better than some compromised RINO who might #LoseWithCruz","False",14,163
"192",16646202,1,"Camilo","themimo","Lead designer @BernieSanders and @RunWarrenRun working with @revmsg. Designer, Illustrator, Artist, Wrasslin' fan, @tacobell enthusiast.","False",237,163
"193",30349661,1,"UK College Democrats","UKCollegeDems","We're the University of Kentucky College Democrats. We meet on Tuesdays. Our first meeting is August 30, at 6:30 in SC room 211!","False",665,164
"194",3169462226,1,"BERNIE SANDERS","SpreadBernie","this campaign is about us","False",96,164
"195",36870790,1,"Show Cert","nobama4me","I can't help it... I just don't believe the guy","False",109,164
"196",176635092,1,"Crazy Republican","CrazyRepublican","Just a gun totin', god-fearing farmer from Kentucky. I ain't got too much book learning, but I know people and if they vote liberal, they aren't welcome here.","False",1063,164
"197",3260577890,1,"Bernie 2016","BerntUp","let's get bernt. #feelthebern","False",1734,164
"198",276328820,1,"Donald J Trump ","DonaIdJTrump","American business magnate, socialite, author, and television personality. Chairman and CEO of the Trump Organization.","False",4694,166
"199",84930913,1,"IUSB Democrats","IUSBDemocrats","The IUSB College Dems aim to train and engage new generations of Democratic activists and shape the Democratic Party with voices from America's youth","False",250,166
"200",1947485857,1,"College Republicans","OU_CR","The purpose of the club is to promote the principles of the Republican Party among the students of the University of Oklahoma.","False",130,167
"201",2426327155,1,"ChafeeCenterRI","ChafeeCenterRI","The John H. Chafee Center for International Business provides comprehensive international trade services for businesses to expand into international markets.","False",253,168
"202",1702649216,1,"Fake Linc Chafee","notGovChafee","PARODY ACCOUNT!  NOT the #RI #Governor (Missing) Linc Chafee, but close....","False",365,168
"203",3298951627,1,"Bobcats for Bernie","BernieTXST","Organizing and educating at Texas State in support of the Bernie Sanders presidential campaign platform. San Marcos, TX Snap Chat: Bobcats4bernie","False",1626,168
"204",171808780,1,"NU College Democrats","NUDems","Northwestern College Democrats! Meeting Tuesdays at 7 in University Hall 101. Ready to organize, ready to win. Retweets do not equal endorsements.","False",339,170
"205",2783194480,1,"LHS Teen Republicans","TARsLex","The offical page of the Lexington High School Teenage Republicans Club. We meet Fridays at 7:40 in E208.","False",135,173
"206",186288688,1,"Alliance of LGBTQ&F ","Alliance_NJCU","This is the official Alliance for LGBTQ and Friends of NJCU's Twitter! Follow us for updates and info!","False",129,173
"207",4491406514,1,"Young Conservatives","USYRCoalition","Young Conservatives (YC) Coalition. Of the people, by the people, for the people.","False",972,174
"208",121880680,1,"Tucson Republican","TucsonRW","Tucson Republican Women: Women, together...making a difference! Affiliated with AZ   Federation of Republican Women & National Federation of Republican Women.","False",352,175
"209",3171644885,1,"2016 Election Update","2016PresUpdates","Polls and Facts about the 2016 US Presicential Election | Bernie Sanders 2016","False",77,175
"210",22959072,1,"Rutgers Democrats","RUDems","The Democrats of Rutgers University.","False",739,175
"211",36498673,1,"The Liberals","liberalsociety","The Liberal Soclety is a public advocacy group that promotes liberal issues and progressive policies","False",91,176
"212",296903483,1,"Brian O Walsh","BrianOWalsh","RedPrint Strategy.  American. Republican. Giants, Mets, Devils Fan.  Jersey Guy.  Pirate.  Views expressed are personal opinions.","False",867,176
"213",3377956114,1,"Every Nevadan","EveryNevadan","We are the grassroots team organizing to bring together Nevadans to talk about issues that matter. Account run by @HillaryforNV staff. #EveryNevadan Hillary2016","False",237,176
"214",3374095166,1,"Cayley","4sanders_2016","Current Senator of Vermont - running for 2016 presidency as Democratic candidate.","False",57,176
